time,tower,x,y,battery_pct
599,C,150.0,-112.25625000000002,67.74091797569852
600,C,150.0,-107.25625000000002,67.66364418367054
601,C,150.0,-102.25625000000002,67.5884796243302
602,C,150.0,-97.25625000000002,67.5153207780157
603,C,150.0,-92.25625000000002,67.44406490121831
604,C,150.0,-87.25625000000002,67.37461005234086
605,C,150.0,-82.25625000000002,67.30685512953775
606,C,150.0,-77.25625000000002,67.24069992422204
607,C,150.0,-72.25625000000002,67.17604519787001
608,C,150.0,-67.25625000000002,67.11279280003484
609,C,150.0,-62.25625000000002,67.05084588218998
610,C,150.0,-57.25625000000002,66.99246039273801
611,C,150.0,-52.25625000000002,66.93539766313368
612,C,150.0,-47.25625000000002,66.8795759630792
613,C,150.0,-42.25625000000002,66.82251794818497
614,C,150.0,-37.25625000000002,66.76657560275645
615,C,150.0,-32.25625000000002,66.71166633011269
616,C,150.0,-27.256250000000023,66.65770733072458
617,C,150.0,-22.256250000000023,66.58945693387834
618,C,150.0,-17.256250000000023,66.5226085405045
619,C,150.0,-12.256250000000023,66.45796439099703
620,C,150.0,-7.256250000000023,66.39539151256861
621,C,150.0,-2.2562500000000227,66.33475951748366
622,C,150.0,2.7437499999999773,66.2759405569013
623,C,150.0,7.743749999999977,66.21880926882567
624,C,150.0,12.743749999999977,66.16324272185935
625,C,150.0,17.743749999999977,66.10912035641425
626,C,150.0,22.743749999999977,66.0563239249997
627,C,150.0,27.743749999999977,66.00473743315013
628,C,150.0,32.74374999999998,65.95424708245825
629,C,150.0,37.74374999999998,65.90854576556727
630,C,150.0,42.74374999999998,65.84485312537377
631,C,150.0,47.74374999999998,65.78184893223269
632,C,150.0,52.74374999999998,65.72173063924413
633,C,150.0,57.74374999999998,65.65727055860883
634,C,150.0,62.74374999999998,65.58842002107154
635,C,150.0,67.74374999999998,65.51902278336186
636,C,150.0,72.74374999999998,65.45160381153191
637,C,150.0,77.74374999999998,65.38559637794127
638,C,150.0,82.74374999999998,65.32035414592558
639,C,150.0,87.74374999999998,65.25992856884514
640,C,150.0,92.74374999999998,65.19480411252194
641,C,150.0,97.74374999999998,65.13512633894881
642,C,150.0,102.74374999999998,65.04198418195747
643,C,150.0,107.74374999999998,64.95495276908748
644,C,150.0,112.74374999999998,64.85535310514962
645,C,150.0,117.74374999999998,64.76422295503903
646,C,150.0,122.74374999999998,64.67611243815823
647,C,150.0,127.74374999999998,64.59627443704565
648,C,150.0,132.74374999999998,64.52122715445677
649,C,150.0,137.74374999999998,64.4503029902917
650,C,150.0,142.74374999999998,64.38333383630062
651,C,150.0,147.74374999999998,64.320050171404
652,C,150.0,152.74374999999998,64.26301860510699
653,C,150.0,157.74374999999998,64.20945915750195
654,C,150.0,162.74374999999998,64.15871615371444
655,C,150.0,167.74374999999998,64.11114902440195
656,C,150.0,172.74374999999998,64.0504542026624
657,C,150.0,177.74374999999998,63.996376418243074
658,C,150.0,182.74374999999998,63.9462860951526
659,C,150.0,187.74374999999998,63.89529493833328
660,C,150.0,192.74374999999998,63.84876085855685
661,C,150.0,197.74374999999998,63.80634913310287
662,C,100.4831905946532,204.99971179015577,63.75779352742021
663,C,100.4295061893064,209.99942358031154,63.71308940988617
664,C,100.3758217839596,214.99913537046731,63.67190009019092
665,C,100.3221373786128,219.9988471606231,63.63389581395319
666,C,100.268452973266,224.99855895077886,63.58568350810333
667,C,100.2147685679192,229.99827074093463,63.541988594564614
668,C,100.16108416257241,234.9979825310904,63.50247744624284
669,C,100.10739975722561,239.99769432124617,63.449835626189824
670,C,100.05371535187882,244.99740611140194,63.40203522030667
671,C,100.00003094653202,249.99711790155771,63.381285890223296
672,C,85.85,250.0,63.36378247103253
673,C,80.15,250.0,63.348122401370574
674,C,73.8,250.0,63.33418174972395
675,C,66.875,250.0,63.32169135051042
676,C,59.45,250.0,63.31093605133159
677,C,51.6,250.0,63.301260578028405
678,C,43.39999999999999,250.0,63.29240304565741
679,C,34.925,250.0,63.2841012003721
680,C,26.25,250.0,63.27093978791072
681,C,17.45,250.0,63.24080238317921
682,C,8.599999999999998,250.0,63.212372411846
683,C,-0.22500000000001208,250.0,63.18064599952196
684,C,-8.949999999999996,250.0,63.14852333223914
685,C,-17.5,250.0,63.11569662385208
686,C,-25.80000000000002,250.0,63.082419940416756
687,C,-33.77499999999999,250.0,63.03262847338269
688,C,-41.349999999999994,250.0,62.98151898679991
689,C,-48.45000000000002,250.0,62.944873526057386
690,C,-55.0,250.0,62.909206923830396
691,C,-61.1875,250.0,62.855260982714654
692,C,-67.25,250.0,62.80909672080228
693,C,-73.1875,250.0,62.758725454044686
694,C,-79.0,250.0,62.70141191643629
695,C,-84.6875,250.0,62.65858366748767
696,C,-90.25,250.0,62.615839127961806
697,C,-95.6875,250.0,62.57259998242174
698,C,-101.0,250.0,62.53080274002607
699,C,-106.1875,250.0,62.48889418208198
700,C,-343.628125,250.0,62.39613062921813
701,C,-338.628125,250.0,62.30478757699761
702,C,-333.628125,250.0,62.20810315432421
703,C,-328.628125,250.0,62.11276847950658
704,C,-323.628125,250.0,62.01870196982249
705,C,-318.628125,250.0,61.92121247993578
706,C,-313.628125,250.0,61.824912804659164
707,C,-308.628125,250.0,61.727587959791165
708,C,-303.628125,250.0,61.626684000568055
709,C,-298.628125,250.0,61.53424236436656
710,C,-293.628125,250.0,61.443629947368606
711,C,-288.628125,250.0,61.3542984507348
712,C,-283.628125,250.0,61.26659907066815
713,C,-278.628125,250.0,61.18032856724604
714,C,-273.628125,250.0,61.104093345910584
715,C,-268.628125,250.0,61.029404465932934
716,C,-263.628125,250.0,60.95607106241062
717,C,-258.628125,250.0,60.88389603713401
718,C,-253.628125,250.0,60.817529197494025
719,C,-248.628125,250.0,60.7520232452552
720,C,-243.628125,250.0,60.68717090842232
721,C,-238.628125,250.0,60.62632653980407
722,C,-233.628125,250.0,60.578605294984975
723,C,-228.628125,250.0,60.5313213479423
724,C,-223.628125,250.0,60.48427277954106
725,C,-218.628125,250.0,60.43724687003647
726,C,-213.628125,250.0,60.39002090064612
727,C,-208.628125,250.0,60.34236298328777
728,C,-203.628125,250.0,60.294032884329184
729,C,-198.628125,250.0,60.24478282399271
730,C,-193.628125,250.0,60.19424394923738
731,C,-188.628125,250.0,60.12410051453365
732,C,-183.628125,250.0,60.03731671092449
733,C,-178.628125,250.0,59.95641567513432
734,C,-173.628125,250.0,59.87637919434312
735,C,-168.628125,250.0,59.82857125931034
736,C,-163.628125,250.0,59.79016890310944
737,C,-158.628125,250.0,59.75342533187551
738,C,-153.628125,250.0,59.71823314474035
739,C,-148.628125,250.0,59.684431964301
740,C,-143.628125,250.0,59.651859072677105
741,C,-138.628125,250.0,59.62034970493326
742,C,-133.628125,250.0,59.565691884202984
743,C,-128.628125,250.0,59.51026279015051
744,C,-123.62812500000001,250.0,59.47284956976103
745,C,-118.62812500000001,250.0,59.435971670205454
746,C,-113.62812500000001,250.0,59.39522991544799
747,C,-108.62812500000001,250.0,59.35505660203747
748,C,-103.62812500000001,250.0,59.315259410282096
749,C,-98.62812500000001,250.0,59.27547425978163
750,C,-93.62812500000001,250.0,59.231369284472336
751,C,-88.62812500000001,250.0,59.18594333319875
752,C,-83.62812500000001,250.0,59.1422719566008
753,C,-78.62812500000001,250.0,59.10875513342414
754,C,-73.62812500000001,250.0,59.07464035325016
755,C,-68.62812500000001,250.0,59.03968439902485
756,C,-63.62812500000001,250.0,59.00363627458556
757,C,-58.62812500000001,250.0,58.96623738815625
758,C,-53.62812500000001,250.0,58.92722171525612
759,C,-48.62812500000001,250.0,58.88581826508379
760,C,-43.62812500000001,250.0,58.84831936462539
761,C,-38.62812500000001,250.0,58.82679601762748
762,C,-33.62812500000001,250.0,58.80487400899476
763,C,-28.62812500000001,250.0,58.782399084315216
764,C,-23.62812500000001,250.0,58.75197320670006
765,C,-18.62812500000001,250.0,58.72064110201152
766,C,-13.628125000000011,250.0,58.689648860143606
767,C,-8.628125000000011,250.0,58.65759378290252
768,C,-3.6281250000000114,250.0,58.61596916991063
769,C,1.3718749999999886,250.0,58.57340824632289
770,C,6.371874999999989,250.0,58.52969932286195
771,C,11.371874999999989,250.0,58.50628518339459
772,C,16.37187499999999,250.0,58.483343503695565
773,C,21.37187499999999,250.0,58.45958786686688
774,C,26.37187499999999,250.0,58.436097565962385
775,C,31.37187499999999,250.0,58.416102835797155
776,C,36.37187499999999,250.0,58.396483423992706
777,C,41.37187499999999,250.0,58.377133601772655
778,C,46.37187499999999,250.0,58.35794730953978
779,C,51.37187499999999,250.0,58.33881808334805
780,C,56.37187499999999,250.0,58.31963899805825
781,C,61.37187499999999,250.0,58.300302626463406
782,C,66.37187499999999,250.0,58.264303862576604
783,C,71.37187499999999,250.0,58.22930325611727
784,C,76.37187499999999,250.0,58.20884513396851
785,C,81.37187499999999,250.0,58.18779467409318
786,C,86.37187499999999,250.0,58.15555421240565
787,C,91.37187499999999,250.0,58.12686804017786
788,C,96.37187499999999,250.0,58.10060247156515
789,C,101.37187499999999,250.0,58.07739292139822
790,C,106.37187499999999,250.0,58.05693458906948
791,C,111.37187499999999,250.0,58.03882234193565
792,C,116.37187499999999,250.0,58.005328755701754
793,C,121.37187499999999,250.0,57.97487459004535
794,C,126.37187499999999,250.0,57.94696680253833
795,C,131.371875,250.0,57.92093287237018
796,C,136.371875,250.0,57.8966235372259
797,C,141.371875,250.0,57.875492518010255
798,C,146.371875,250.0,57.85555254622166
799,C,-8.27595641593041,405.13540579477706,57.84886725999946
800,C,-12.767081308148134,407.70417928222844,57.8392489784671
801,C,-17.63238301507982,410.3796494012232,57.82887970423285
802,C,-22.819558326180932,413.13826948863573,57.817693754806086
803,C,-28.27487852603356,415.95800340381027,57.80562681111967
804,C,-33.94376549362023,418.81779623751896,57.76184737894967
805,C,-39.771109443101096,421.69725456499054,57.71747495731204
806,C,-45.70145216177155,424.57644858319287,57.676384816829106
807,C,-51.67909603602831,427.4357883045358,57.63404317474055
808,C,-57.64816958905007,430.2559474110575,57.59018748432325
809,C,-63.55266548908876,433.0178206149722,57.544565277268454
810,C,-69.33645886202719,435.7025082623227,57.49693756373745
811,C,-74.9433083589768,438.2913284052755,57.465926463807
812,C,-80.31683735639315,440.7658642777741,57.43422119128214
813,C,-85.40048524055369,443.1080680178952,57.401741661407655
814,C,-93.2992362404067,445.49628654635717,57.360244135218586
815,C,-89.4015974808134,442.3644480927143,57.319574416299155
816,C,-85.50395872122009,439.2326096390715,57.279699350708015
817,C,-81.60631996162678,436.10077118542864,57.24058629984982
818,C,-77.70868120203347,432.9689327317858,57.19893385171726
819,C,-73.81104244244017,429.83709427814296,57.15819404807401
820,C,-69.91340368284686,426.7052558245001,57.114390909976045
821,C,-66.01576492325356,423.57341737085727,57.06871357603045
822,C,-62.11812616366026,420.44157891721443,57.02395473548224
823,C,-58.22048740406696,417.3097404635716,56.98003883175712
824,C,-54.32284864447366,414.17790200992874,56.91578720565879
825,C,-50.42520988488036,411.0460635562859,56.85198114904871
826,C,-46.52757112528706,407.91422510264306,56.78847025402568
827,C,-42.62993236569376,404.7823866490002,56.7251078097603
828,C,-38.73229360610046,401.6505481953574,56.66175078583714
829,C,-34.83465484650716,398.51870974171453,56.598259800589354
830,C,-30.937016086913864,395.3868712880717,56.55249653839057
