time,tower,x,y,battery_pct
577,A,377.25625,250.0,63.0378394274887
578,A,372.25625,250.0,62.95683760502278
579,A,367.25625,250.0,62.863278351346544
580,A,362.25625,250.0,62.74775407743983
581,A,357.25625,250.0,62.62428917493775
582,A,352.25625,250.0,62.4550633101728
583,A,347.25625,250.0,62.29006107876363
584,A,342.25625,250.0,62.133524603465276
585,A,337.25625,250.0,61.984953070165716
586,A,332.25625,250.0,61.83705399797669
587,A,327.25625,250.0,61.6969729444818
588,A,322.25625,250.0,61.55331185672266
589,A,317.25625,250.0,61.41736301734966
590,A,312.25625,250.0,61.27965369011867
591,A,307.25625,250.0,61.13638386924284
592,A,302.25625,250.0,61.00582902539906
593,A,297.25625,250.0,60.883497975279234
594,A,292.25625,250.0,60.768473311900195
595,A,287.25625,250.0,60.66118211677731
596,A,282.25625,250.0,60.55880655275202
597,A,277.25625,250.0,60.46339692724098
598,A,272.25625,250.0,60.37324072890951
599,A,267.25625,250.0,60.28785477611708
600,A,262.25625,250.0,60.20883542990511
601,A,257.25625,250.0,60.13422281623283
602,A,252.25625000000002,250.0,60.06338872607936
603,A,247.25625000000002,250.0,59.99631746084556
604,A,242.25625000000002,250.0,59.93155842036523
605,A,237.25625000000002,250.0,59.86886570148145
606,A,232.25625000000002,250.0,59.80799352914941
607,A,227.25625000000002,250.0,59.74900217361283
608,A,222.25625000000002,250.0,59.67498331214318
609,A,217.25625000000002,250.0,59.58909416539087
610,A,212.25625000000002,250.0,59.507543859626736
611,A,207.25625000000002,250.0,59.43191619610363
612,A,202.25625000000002,250.0,59.36187394783651
613,A,195.00460270897702,279.3557398711833,59.26275743385331
614,A,190.00920541795404,279.57022974236656,59.1713823215269
615,A,185.01380812693105,279.7847196135499,59.08727994339264
616,A,180.01841083590807,279.99920948473317,59.00999427362048
617,A,147.83932826835795,387.781544901299,58.96038230467212
618,A,147.955367982883,392.8386688456554,58.91332176973516
619,A,148.11952626694836,397.9555192841272,58.862987420149736
620,A,148.32119800318537,403.12114915145116,58.815408115319286
621,A,148.54961747007067,408.32452197024793,58.76726986699331
622,A,148.7938674311746,413.5545276077559,58.72451597001495
623,A,149.04288570458212,418.7999925633719,58.68288050336846
624,A,149.2854689781487,424.0496855807059,58.64211068526988
625,A,149.51027376934738,429.2923190208295,58.6019729787734
626,A,149.70581450789663,434.5165461039257,58.562240508130756
627,A,149.8604587861707,439.7109538041361,58.52268268388219
628,A,149.96241991475708,444.86405084593156,58.48306702675964
629,A,149.99974708243275,449.96424988001297,58.43463552550865
630,A,150.0,555.0,58.36539019176607
631,A,150.0,560.11875,58.294602548982596
632,A,150.0,565.45,58.208157437744255
633,A,150.0,570.95625,58.12770526414901
634,A,150.0,576.6,58.05332165453881
635,A,150.0,582.34375,57.97897218888409
636,A,150.0,588.15,57.90439366060869
637,A,150.0,593.98125,57.82933353245618
638,A,150.0,599.8,57.75968380570018
639,A,150.0,605.56875,57.69021507161788
640,A,150.0,611.25,57.62082841815409
641,A,150.0,616.80625,57.55144197964067
642,A,150.0,622.2,57.481991446935474
643,A,150.0,642.25625,57.403090272393186
644,A,150.0,637.25625,57.32789756631019
645,A,150.0,632.25625,57.25625064764611
646,A,150.0,627.25625,57.18799172373296
647,A,150.0,622.25625,57.122968134407195
648,A,150.0,617.25625,57.06103261250007
649,A,150.0,612.25625,56.99747121644035
650,A,150.0,607.25625,56.93702966795124
651,A,150.0,602.25625,56.87958367696771
652,A,150.0,597.25625,56.825010809288386
653,A,150.0,592.25625,56.77319048710977
654,A,150.0,587.25625,56.72400398722035
655,A,150.0,582.25625,56.677334436526685
656,A,150.0,577.25625,56.63306680452086
657,A,150.0,572.25625,56.59108789222309
658,A,150.0,567.25625,56.55128631704619
659,A,150.0,562.25625,56.51909443152145
660,A,150.0,557.25625,56.48882637428395
661,A,150.0,552.25625,56.460393811459234
662,A,150.0,547.25625,56.433582130762595
663,A,150.0,542.25625,56.40842904495532
664,A,150.0,537.25625,56.384851411619664
665,A,150.0,532.25625,56.362767698302264
666,A,150.0,527.25625,56.34209794500481
667,A,150.0,522.25625,56.322763718337086
668,A,150.0,517.25625,56.30468805819725
669,A,150.0,512.25625,56.28779541811768
670,A,150.0,507.25625,56.27201160043364
671,A,150.0,502.25625,56.25726368717881
672,A,150.0,497.25625,56.242989279350574
673,A,150.0,492.25625,56.229249981126394
674,A,150.0,487.25625,56.21598392341098
675,A,150.0,482.25625,56.203128396313005
676,A,150.0,477.25625,56.191669116611486
677,A,150.0,472.25625,56.18058330674561
678,A,150.0,467.25625,56.16981827510964
679,A,150.0,462.25625,56.159321736385515
680,A,150.0,457.25625,56.1490421726694
681,A,150.0,452.25625,56.13906090848298
682,A,150.0,447.25625,56.12830743707833
683,A,150.0,442.25625,56.11664558264263
684,A,150.0,437.25625,56.103939713290785
685,A,150.0,432.25625,56.0900558214814
686,A,150.0,427.25625,56.07486270427753
687,A,150.0,422.25625,56.05823339639786
688,A,150.0,417.25625,56.01614861282426
689,A,150.0,412.25625,55.94531069851967
690,A,150.0,407.25625,55.879378991641616
691,A,150.0,402.25625,55.81967415251228
692,A,150.0,397.25625,55.764058109184504
693,A,150.0,392.25625,55.71528169199167
694,A,150.0,387.25625,55.66926198038916
695,A,150.0,382.25625,55.62159091181533
696,A,150.0,377.25625,55.57949163310801
697,A,150.0,372.25625,55.542223322063734
698,A,150.0,367.25625,55.50700235299065
699,A,150.0,362.25625,55.47446200313818
700,A,150.0,357.25625,55.41213364624705
701,A,150.0,352.25625,55.35280727498788
702,A,150.0,347.25625,55.2967443650778
703,A,150.0,342.25625,55.242805301804076
704,A,150.0,337.25625,55.19056079814448
705,A,150.0,332.25625,55.139971229535035
706,A,150.0,327.25625,55.09440122346949
707,A,150.0,322.25625,55.02924974769188
708,A,150.0,317.25625,54.971613646929185
709,A,150.0,312.25625,54.910692028427924
710,A,150.0,307.25625,54.85501338026329
711,A,150.0,302.25625,54.80247312242429
712,A,150.0,297.25625,54.752852836100374
713,A,150.0,292.25625,54.673412117752626
714,A,150.0,287.25625,54.59951164147003
715,A,150.0,282.25625,54.51453417622826
716,A,150.0,277.25625,54.43605892784045
717,A,150.0,272.25625,54.36362606863343
718,A,150.0,267.25625,54.27608764907114
719,A,150.0,262.25625,54.19598468747222
720,A,150.0,257.25625,54.12273634579403
721,A,150.0,252.25625000000002,54.05099579073118
722,A,-8.27595641593041,405.13540579477706,54.019702894342636
723,A,-12.767081308148134,407.70417928222844,53.98855650686284
724,A,-17.63238301507982,410.3796494012232,53.95704765166997
725,A,-22.819558326180932,413.13826948863573,53.92462450125925
726,A,-28.27487852603356,415.95800340381027,53.89181391057537
727,A,-33.94376549362023,418.81779623751896,53.84009285108943
728,A,-39.771109443101096,421.69725456499054,53.79048602192991
729,A,-45.70145216177155,424.57644858319287,53.74486243093094
730,A,-51.67909603602831,427.4357883045358,53.69753969216243
731,A,-57.64816958905007,430.2559474110575,53.66304720803019
732,A,-63.55266548908876,433.0178206149722,53.633173931687416
733,A,-69.33645886202719,435.7025082623227,53.613149529705865
734,A,-74.9433083589768,438.2913284052755,53.59769682335567
735,A,-80.31683735639315,440.7658642777741,53.58794137177664
736,A,-85.40048524055369,443.1080680178952,53.56976931752838
737,A,-93.2992362404067,445.49628654635717,53.550465120622604
738,A,-89.4015974808134,442.3644480927143,53.53016837138701
739,A,-85.50395872122009,439.2326096390715,53.50893991122888
740,A,-81.60631996162678,436.10077118542864,53.486262330578995
741,A,-77.70868120203347,432.9689327317858,53.46248197001794
742,A,-73.81104244244017,429.83709427814296,53.453340374355875
743,A,-69.91340368284686,426.7052558245001,53.4445649180895
744,A,-66.01576492325356,423.57341737085727,53.43611200175879
745,A,-62.11812616366026,420.44157891721443,53.4279401500062
746,A,-58.22048740406696,417.3097404635716,53.420009841068605
747,A,-54.32284864447366,414.17790200992874,53.41228292036614
748,A,-50.42520988488036,411.0460635562859,53.404721513676165
749,A,-46.52757112528706,407.91422510264306,53.39845909429013
750,A,-42.62993236569376,404.7823866490002,53.39243491309311
751,A,-38.73229360610046,401.6505481953574,53.38661854058822
752,A,-34.83465484650716,398.51870974171453,53.38097734424245
753,A,-30.937016086913864,395.3868712880717,53.37547648639017
754,A,-27.039377327320565,392.25503283442885,53.37007898476681
755,A,-23.141738567727266,389.123194380786,53.36474579582067
756,A,-19.244099808133967,385.99135592714316,53.35943590454529
757,A,-15.346461048540666,382.8595174735003,53.35410641375336
758,A,-11.448822288947365,379.7276790198575,53.34871262950246
759,A,-7.551183529354065,376.59584056621463,53.33031067193289
760,A,-3.653544769760764,373.4640021125718,53.312539939772044
761,A,0.24409398983253672,370.33216365892895,53.29533818731722
762,A,4.141732749425837,367.2003252052861,53.280885526159395
763,A,8.039371509019137,364.06848675164326,53.26724171673539
764,A,11.937010268612438,360.9366482980004,53.254377198534975
765,A,15.834649028205739,357.8048098443576,53.23934413785497
766,A,19.732287787799038,354.67297139071474,53.22530112395424
767,A,23.629926547392337,351.5411329370719,53.195331663254585
768,A,27.527565306985636,348.40929448342905,53.16722274383609
769,A,31.425204066578935,345.2774560297862,53.14089839297519
770,A,35.322842826172234,342.14561757614337,53.11542581511759
771,A,39.22048158576553,339.0137791225005,53.091715644922886
772,A,43.11812034535883,335.8819406688577,53.06968341693947
773,A,47.01575910495213,332.75010221521484,53.049246263169245
774,A,50.91339786454543,329.618263761572,53.03032294929852
775,A,54.81103662413873,326.48642530792915,53.01283391390034
776,A,58.70867538373203,323.3545868542863,52.99670131111118
777,A,62.60631414332533,320.22274840064347,52.96540535196236
778,A,66.50395290291863,317.0909099470006,52.93632723052871
779,A,70.40159166251193,313.9590714933578,52.909356026310974
780,A,74.29923042210524,310.82723303971494,52.883660803841835
781,A,78.19686918169855,307.6953945860721,52.86000008433926
782,A,82.09450794129185,304.56355613242926,52.83825034162244
783,A,85.99214670088516,301.4317176787864,52.81829194707242
784,A,89.88978546047846,298.29987922514357,52.80000938825869
785,A,93.78742422007177,295.1680407715007,52.78329153584367
786,A,97.68506297966508,292.0362023178579,52.762350170594594
787,A,101.58270173925837,288.90436386421504,52.745253153100634
788,A,105.48034049885166,285.7725254105722,52.73066321662464
789,A,109.37797925844495,282.64068695692936,52.717680499023146
790,A,113.27561801803826,279.5088485032865,52.706123506312665
791,A,117.17325677763156,276.3770100496437,52.695923455596485
792,A,121.07089553722486,273.24517159600083,52.68682914538891
793,A,124.96853429681815,270.113333142358,52.678679684894306
794,A,128.86617305641144,266.98149468871515,52.67132583048727
795,A,132.76381181600473,263.8496562350723,52.66495526103688
796,A,136.66145057559802,260.71781778142946,52.65892646225214
797,A,140.55908933519132,257.5859793277866,52.652942434327656
798,A,144.4567280947846,254.45414087414377,52.64689862142548
799,A,148.3543668543779,251.32230242050093,52.61994230110437
800,A,204.463125,250.0,52.56147227596588
801,A,209.463125,250.0,52.50641451202483
802,A,214.463125,250.0,52.45413597184866
803,A,219.463125,250.0,52.40402014350839
804,A,224.463125,250.0,52.3560280910487
805,A,229.463125,250.0,52.31194770007291
806,A,234.463125,250.0,52.26892790858527
807,A,239.463125,250.0,52.22652132773026
808,A,244.463125,250.0,52.183992739955876
809,A,249.463125,250.0,52.14162660334658
810,A,254.463125,250.0,52.098511715699736
811,A,259.463125,250.0,52.0537852337729
812,A,264.463125,250.0,51.99140392221672
813,A,269.463125,250.0,51.9291195975107
814,A,274.463125,250.0,51.8220556681874
815,A,279.463125,250.0,51.717012301509854
816,A,284.463125,250.0,51.60094199008807
817,A,289.463125,250.0,51.48853764501352
818,A,294.463125,250.0,51.364307971596745
819,A,299.463125,250.0,51.24407378371405
820,A,336.303125,250.0,51.114238459965264
821,A,341.4,250.0,50.971410481901735
822,A,346.596875,250.0,50.81684608438276
823,A,351.875,250.0,50.66653467382012
824,A,357.215625,250.0,50.52366317303411
825,A,362.6,250.0,50.38415297862083
826,A,368.009375,250.0,50.24747206651505
827,A,373.425,250.0,50.096277830035355
828,A,378.828125,250.0,49.94757857604569
829,A,384.2,250.0,49.80082993465526
830,A,389.521875,250.0,49.64463264634863
