timestamp_min,tower_id,tower_x,tower_y,tower_z,move_pw,idle_pw,mesh_pw,truck_pw,total_pw,volt,batt_pct,current_A,ah_step,energy_wh,conn_trucks,conn_towers,T0_x,T0_y,T0_z,T0_dist2D_tower,T0_conn,T1_x,T1_y,T1_z,T1_dist2D_tower,T1_conn,T2_x,T2_y,T2_z,T2_dist2D_tower,T2_conn,T3_x,T3_y,T3_z,T3_dist2D_tower,T3_conn,T4_x,T4_y,T4_z,T4_dist2D_tower,T4_conn,T5_x,T5_y,T5_z,T5_dist2D_tower,T5_conn,T6_x,T6_y,T6_z,T6_dist2D_tower,T6_conn,T7_x,T7_y,T7_z,T7_dist2D_tower,T7_conn,T8_x,T8_y,T8_z,T8_dist2D_tower,T8_conn,T9_x,T9_y,T9_z,T9_dist2D_tower,T9_conn,T10_x,T10_y,T10_z,T10_dist2D_tower,T10_conn,T11_x,T11_y,T11_z,T11_dist2D_tower,T11_conn,T12_x,T12_y,T12_z,T12_dist2D_tower,T12_conn,T13_x,T13_y,T13_z,T13_dist2D_tower,T13_conn,T14_x,T14_y,T14_z,T14_dist2D_tower,T14_conn,T15_x,T15_y,T15_z,T15_dist2D_tower,T15_conn,T16_x,T16_y,T16_z,T16_dist2D_tower,T16_conn,T17_x,T17_y,T17_z,T17_dist2D_tower,T17_conn,T18_x,T18_y,T18_z,T18_dist2D_tower,T18_conn,T19_x,T19_y,T19_z,T19_dist2D_tower,T19_conn,T20_x,T20_y,T20_z,T20_dist2D_tower,T20_conn,T21_x,T21_y,T21_z,T21_dist2D_tower,T21_conn,T22_x,T22_y,T22_z,T22_dist2D_tower,T22_conn,T23_x,T23_y,T23_z,T23_dist2D_tower,T23_conn,T24_x,T24_y,T24_z,T24_dist2D_tower,T24_conn,T25_x,T25_y,T25_z,T25_dist2D_tower,T25_conn,T26_x,T26_y,T26_z,T26_dist2D_tower,T26_conn,T27_x,T27_y,T27_z,T27_dist2D_tower,T27_conn,T28_x,T28_y,T28_z,T28_dist2D_tower,T28_conn,T29_x,T29_y,T29_z,T29_dist2D_tower,T29_conn
4.833,2,22.53,250.0,3.14,4,3,6.768,0,13.768,26.47,99.34,0.5201,0.000144,394.869,,0;1,180.0,280.0,15.05,160.3,0,-19.18,250.0,-1.76,41.71,1,150.0,110.23,16.74,189.16,1,150.0,-200.0,-130.84,467.7,None,-307.76,192.24,-140.86,335.3,1,600.0,250.0,17.42,577.47,None,600.0,270.18,15.21,577.82,None,100.0,650.0,-125.34,407.43,0,-350.0,357.27,-139.69,387.67,None,9.59,250.0,1.62,12.94,1,-500.0,420.0,-65.39,549.49,None,600.0,128.4,-11.4,590.13,None,110.0,190.0,19.73,106.07,1,-293.89,250.0,-153.84,316.42,1,600.0,229.88,15.64,577.82,None,-108.61,250.0,-18.21,131.15,1,529.96,250.0,20.82,507.43,None,-100.0,390.0,-17.51,186.05,1,120.9,650.0,-120.1,411.92,0,750.0,-190.0,-85.71,850.18,None,100.0,750.0,-159.56,505.97,None,-390.22,350.0,-150.31,424.7,None,230.0,250.0,24.4,207.46,0,-38.56,688.56,-65.34,442.8,None,-350.0,50.0,-48.43,422.83,None,100.0,-200.0,-150.42,456.62,None,-341.11,341.11,-150.07,374.88,1,620.05,350.0,8.03,605.82,None,150.0,379.1,-6.09,181.42,0,589.89,250.0,17.91,567.36,None
4.85,2,20.55,250.0,2.91,4,3,7.028,0,14.028,26.47,99.34,0.5299,0.000147,394.8651,,0;1,200.0,280.0,19.69,181.94,0,-48.97,250.0,-5.27,69.52,1,150.0,100.0,16.0,198.14,1,122.07,-200.0,-141.78,461.31,None,-300.0,200.0,-139.83,324.42,1,570.04,250.0,18.88,549.49,None,600.0,250.0,17.42,579.45,None,71.68,650.0,-115.43,403.26,0,-350.0,350.0,-146.86,383.8,None,39.38,250.0,5.12,18.84,1,-500.0,440.0,-58.32,554.14,None,600.0,156.8,-1.72,586.9,None,120.0,180.0,21.04,121.62,1,-300.0,250.0,-159.54,320.55,1,600.0,250.0,17.42,579.45,None,-137.92,250.0,-24.63,158.47,1,559.93,250.0,19.37,539.38,None,-100.0,360.0,-17.34,163.19,1,100.0,650.0,-125.34,407.81,0,750.0,-170.0,-89.17,841.72,None,79.15,729.15,-154.04,482.72,None,-360.33,350.0,-147.75,393.79,None,259.99,250.0,24.79,239.45,0,-50.0,700.0,-57.92,455.5,None,-379.76,50.0,-44.61,447.49,None,79.31,-220.69,-157.02,474.35,None,-350.0,350.0,-146.86,383.8,None,600.0,350.0,9.13,588.02,None,150.0,408.2,-13.38,204.42,0,600.0,250.0,17.42,579.45,None
4.867,2,18.56,250.0,2.68,4,3,7.294,0,14.294,26.47,99.34,0.54,0.00015,394.8612,,0;1,200.0,250.31,23.97,181.44,0,-50.0,250.0,-5.39,68.56,1,150.0,71.74,5.94,221.48,1,100.0,-200.0,-150.42,457.31,None,-300.0,227.91,-150.83,319.33,1,540.07,250.0,20.33,521.51,None,570.04,250.0,18.88,551.47,None,43.36,650.0,-105.53,400.77,0,-329.45,329.45,-154.28,356.96,1,69.18,250.0,8.63,50.62,1,-500.0,420.0,-65.39,545.72,None,600.0,185.19,7.95,585.04,None,120.0,160.0,21.54,135.61,1,-300.0,279.83,-162.75,319.95,1,570.04,250.0,18.88,551.47,None,-150.0,250.0,-27.27,168.56,1,589.89,250.0,17.91,571.33,None,-100.0,350.0,-17.28,155.1,1,71.68,650.0,-115.43,403.51,0,750.0,-150.0,-99.79,833.67,None,58.3,708.3,-148.51,460.02,None,-350.0,350.0,-146.86,381.89,1,289.99,250.0,25.18,271.43,0,-29.1,720.9,-63.02,473.31,None,-409.51,50.0,-40.79,472.49,None,58.61,-241.39,-163.62,493.02,None,-350.0,371.36,-125.8,388.03,None,600.0,320.05,10.81,585.64,None,150.0,437.3,-20.67,228.82,0,600.0,220.12,14.78,582.21,None
4.883,2,16.58,250.0,2.44,4,3,7.567,0,14.567,26.47,99.34,0.5503,0.000153,394.8571,,0;1,200.0,250.0,24.01,183.42,0,-79.31,250.0,-11.8,95.88,1,150.0,43.48,-4.13,245.87,1,71.55,-200.0,-140.89,453.35,None,-300.0,250.0,-159.54,316.58,1,510.11,250.0,21.79,493.53,None,540.07,250.0,20.33,523.5,None,15.05,650.0,-95.62,400.0,0,-308.89,308.89,-161.71,330.75,1,98.97,250.0,12.13,82.4,0,-500.0,400.0,-82.21,537.91,None,600.0,200.0,12.99,585.56,None,120.0,180.0,21.04,124.89,1,-300.0,300.0,-164.92,320.5,1,540.07,250.0,20.33,523.5,None,-175.95,250.0,-42.33,192.52,1,600.0,250.0,17.42,583.42,None,-100.0,330.0,-17.03,141.39,1,43.36,650.0,-105.53,400.9,0,729.74,-129.74,-108.67,807.96,None,50.0,700.0,-146.31,451.24,None,-329.45,329.45,-154.28,355.03,1,300.0,250.0,25.31,283.42,0,-8.19,741.81,-68.12,492.43,None,-439.27,50.0,-36.97,497.79,None,50.0,-250.0,-166.36,501.12,None,-350.0,392.73,-104.73,393.38,None,600.0,300.0,11.93,585.56,None,150.0,450.0,-23.85,240.42,0,600.0,200.0,12.99,585.56,None
4.9,2,14.59,250.0,2.21,4,3,7.847,0,14.847,26.47,99.33,0.5609,0.000156,394.853,,0;1,230.0,250.0,24.4,215.41,0,-108.61,250.0,-18.21,123.2,1,150.0,15.22,-14.2,271.03,1,50.0,-200.0,-133.67,451.39,None,-278.06,250.0,-139.08,292.65,1,500.0,250.0,22.28,485.41,None,510.11,250.0,21.79,495.52,None,0.0,650.0,-90.36,400.27,0,-300.0,300.0,-164.92,318.54,1,100.0,250.0,12.25,85.41,0,-470.16,400.0,-85.26,507.42,None,600.0,229.88,15.64,585.76,None,110.0,190.0,19.73,112.71,1,-320.55,320.55,-157.5,342.49,1,510.11,250.0,21.79,495.52,None,-200.0,250.0,-56.28,214.59,1,600.0,279.82,14.15,586.17,None,-100.0,350.0,-17.28,152.09,1,15.05,650.0,-95.62,400.0,0,709.47,-109.47,-117.55,782.36,None,70.34,679.66,-137.78,433.26,0,-308.89,308.89,-161.71,328.8,1,330.0,250.0,25.19,315.41,0,0.0,750.0,-70.12,500.21,None,-469.02,50.0,-33.15,523.34,None,70.83,-270.83,-172.03,523.86,None,-350.0,400.0,-97.56,394.24,None,600.0,270.18,15.21,585.76,None,150.0,478.3,-33.81,265.44,0,600.0,171.6,3.32,590.64,None
4.917,2,12.6,250.0,1.97,4,3,8.134,0,15.134,26.47,99.33,0.5717,0.000159,394.8488,,0;1,259.99,250.0,24.79,247.39,0,-137.92,250.0,-24.63,150.52,1,150.0,0.0,-19.63,285.27,1,29.54,-220.46,-125.76,470.77,None,-256.11,250.0,-118.62,268.72,1,470.01,250.0,23.07,457.41,None,500.0,250.0,22.28,487.4,None,-19.28,669.28,-77.85,420.49,0,-300.0,270.17,-161.71,313.25,1,120.0,250.0,15.33,107.4,0,-440.31,400.0,-88.32,477.11,None,600.0,250.0,17.42,587.4,None,100.0,200.0,17.97,100.69,1,-341.11,341.11,-150.07,365.25,1,500.0,250.0,22.28,487.4,None,-219.85,250.0,-78.77,232.46,1,600.0,300.0,11.93,589.52,None,-100.0,380.0,-17.45,171.99,1,0.0,650.0,-90.36,400.2,0,700.0,-100.0,-121.7,771.37,None,90.67,659.33,-129.25,416.7,0,-300.0,300.0,-164.92,316.58,1,360.0,250.0,25.08,347.4,0,26.71,763.35,-73.0,513.55,None,-498.78,50.0,-29.34,549.1,None,91.66,-291.66,-177.7,547.4,None,-379.84,400.0,-94.51,420.14,None,600.0,250.0,17.42,587.4,None,150.0,506.6,-43.77,291.07,0,600.0,143.2,-6.35,597.03,None
4.933,2,10.62,250.0,1.74,4,3,8.428,0,15.428,26.47,99.33,0.5828,0.000162,394.8445,,0;1,289.99,250.0,25.18,279.38,0,-150.0,250.0,-27.27,160.62,1,150.0,-26.36,-33.94,309.52,1,9.08,-240.92,-117.85,490.93,None,-250.0,250.0,-112.92,260.62,1,440.02,250.0,23.87,429.4,0,470.01,250.0,23.07,459.39,None,-38.56,688.56,-65.34,441.31,None,-300.0,250.0,-159.54,310.62,1,149.94,250.0,17.16,139.33,0,-410.47,400.0,-91.37,447.0,None,570.04,250.0,18.88,559.42,None,100.0,229.81,14.56,91.64,0,-350.0,350.0,-146.86,374.22,1,470.01,250.0,23.07,459.39,None,-239.71,250.0,-101.26,250.32,1,600.0,329.95,10.25,594.78,None,-100.0,410.0,-17.62,194.51,1,-19.28,669.28,-77.85,420.35,0,671.89,-100.0,-132.17,748.19,None,100.0,650.0,-125.34,409.87,0,-300.0,270.17,-161.71,311.27,1,390.0,250.0,24.96,379.38,0,53.42,776.71,-75.88,528.45,None,-528.54,50.0,-25.52,575.05,None,100.0,-300.0,-179.97,557.22,None,-409.69,400.0,-91.45,446.27,None,570.04,250.0,18.88,559.42,None,150.0,534.9,-53.72,317.17,0,600.0,114.81,-16.03,604.69,None
4.95,2,8.63,250.0,1.51,4,3,8.729,0,15.729,26.47,99.33,0.5942,0.000165,394.8401,,0;1,300.0,250.0,25.31,291.37,0,-175.95,250.0,-42.33,184.58,1,150.0,-52.73,-48.26,334.11,1,0.0,-250.0,-114.34,500.07,None,-230.15,250.0,-90.43,238.78,1,410.03,250.0,24.66,401.4,0,440.02,250.0,23.87,431.39,0,-50.0,700.0,-57.92,453.8,None,-278.06,250.0,-139.08,286.69,1,150.0,250.0,17.17,141.37,0,-380.62,400.0,-94.43,417.16,None,540.07,250.0,20.33,531.44,None,100.0,250.0,12.25,91.37,0,-350.0,371.36,-125.8,378.61,1,440.02,250.0,23.87,431.39,0,-250.0,250.0,-112.92,258.63,1,600.0,350.0,9.13,599.77,None,-100.0,440.0,-17.79,218.86,0,-38.56,688.56,-65.34,441.09,None,650.0,-100.0,-140.33,730.65,None,129.1,650.0,-118.04,417.75,0,-300.0,250.0,-159.54,308.63,1,400.0,250.0,24.92,391.37,0,80.13,790.06,-78.76,544.78,None,-550.0,50.0,-22.76,593.35,None,127.45,-310.98,-185.07,573.43,None,-439.53,400.0,-88.4,472.6,None,540.07,250.0,20.33,531.44,None,150.0,550.0,-59.04,331.64,0,600.0,100.0,-21.07,610.1,None
4.967,2,6.64,250.0,1.27,4,3,9.037,0,16.037,26.47,99.33,0.6059,0.000168,394.8357,,0;1,330.0,250.0,25.19,323.36,0,-200.0,250.0,-56.28,206.64,1,150.0,-79.09,-62.58,358.96,1,0.0,-270.0,-103.72,520.04,None,-210.29,250.0,-67.94,216.94,1,400.0,250.0,24.92,393.36,0,410.03,250.0,24.66,403.39,0,-29.1,720.9,-63.02,472.26,None,-256.11,250.0,-118.62,262.76,1,179.76,250.0,20.94,173.12,0,-350.78,400.0,-97.48,387.62,None,510.11,250.0,21.79,503.46,None,120.0,250.0,15.33,113.36,0,-350.0,392.73,-104.73,384.14,None,410.03,250.0,24.66,403.39,0,-271.94,250.0,-133.38,278.59,1,629.95,350.0,7.49,631.28,None,-100.0,450.0,-17.85,226.66,0,-50.0,700.0,-57.92,453.55,None,621.47,-100.0,-131.05,707.47,None,150.0,650.0,-112.81,424.91,0,-278.06,250.0,-139.08,284.7,1,429.99,250.0,24.13,423.35,0,100.0,800.0,-80.91,557.87,None,-557.27,79.1,-23.32,589.25,None,150.0,-320.0,-189.25,587.75,None,-469.38,400.0,-85.34,499.09,None,510.11,250.0,21.79,503.46,None,150.0,576.42,-73.24,356.51,0,600.0,73.22,-34.59,619.13,None
4.983,2,4.66,250.0,1.04,4,3,9.353,0,16.353,26.47,99.33,0.6178,0.000172,394.8311,,0;1,360.0,250.0,25.08,355.34,0,-219.85,250.0,-78.77,224.51,1,150.0,-100.0,-73.93,378.98,1,0.0,-290.0,-100.32,540.02,None,-200.0,250.0,-56.28,204.66,1,370.0,250.0,25.04,365.34,0,400.0,250.0,24.92,395.34,0,-8.19,741.81,-68.12,491.98,None,-250.0,250.0,-112.92,254.66,1,180.0,250.0,20.97,175.34,0,-350.0,400.0,-97.56,385.07,None,500.0,250.0,22.28,495.34,None,149.94,250.0,17.16,145.29,0,-350.0,400.0,-97.56,385.07,None,400.0,250.0,24.92,395.34,0,-293.89,250.0,-153.84,298.54,1,650.0,350.0,6.39,653.04,None,-70.14,450.0,-20.79,213.53,0,-29.1,720.9,-63.02,472.11,None,600.0,-100.0,-124.06,690.6,None,150.0,623.58,-98.6,400.85,0,-256.11,250.0,-118.62,260.77,1,459.98,250.0,23.34,455.32,None,72.16,811.13,-79.85,565.18,None,-564.55,108.2,-23.89,586.6,None,150.0,-340.0,-191.47,607.64,None,-499.22,400.0,-82.29,525.73,None,500.0,250.0,22.28,495.34,None,150.0,602.85,-87.45,381.61,0,600.0,46.44,-48.11,629.18,None
5.0,2,2.67,250.0,0.81,4,3,9.676,0,16.676,26.47,99.33,0.63,0.000175,394.8265,,0;1,390.0,250.0,24.96,387.33,0,-239.71,250.0,-101.26,242.38,1,150.0,-126.07,-88.77,403.9,None,0.0,-270.0,-103.72,520.01,None,-200.0,279.93,-54.22,204.87,1,340.0,250.0,25.16,337.33,0,370.0,250.0,25.04,367.33,0,0.0,750.0,-70.12,500.01,None,-230.15,250.0,-90.43,232.82,1,200.0,250.0,24.01,197.33,0,-350.0,378.64,-118.62,375.4,1,470.01,250.0,23.07,467.34,None,150.0,250.0,17.17,147.33,0,-379.84,400.0,-94.51,410.87,None,370.0,250.0,25.04,367.33,0,-300.0,250.0,-159.54,302.67,1,679.94,350.0,4.51,684.61,None,-50.0,450.0,-22.77,206.82,0,-8.19,741.81,-68.12,491.93,None,600.0,-73.44,-110.11,679.28,None,150.0,597.15,-84.39,377.12,0,-250.0,250.0,-112.92,252.67,1,489.97,250.0,22.54,487.3,None,50.0,820.0,-79.01,571.96,None,-571.82,137.3,-24.45,585.45,None,150.0,-320.0,-189.25,588.73,None,-500.0,400.0,-82.21,524.57,None,470.01,250.0,23.07,467.34,None,150.0,629.27,-101.66,406.88,0,600.0,19.66,-61.63,640.2,None
5.017,2,0.68,250.0,0.57,4,3,10.006,0,17.006,26.47,99.33,0.6425,0.000178,394.8218,,0;1,400.0,250.0,24.92,399.32,0,-250.0,250.0,-112.92,250.68,1,150.0,-152.15,-103.61,428.97,None,0.0,-250.0,-114.34,500.0,None,-200.0,309.86,-52.16,209.42,1,310.0,250.0,25.27,309.32,0,340.0,250.0,25.16,339.32,0,26.71,763.35,-73.0,514.01,None,-210.29,250.0,-67.94,210.98,1,230.0,250.0,24.4,229.31,0,-350.0,357.27,-139.69,366.73,1,440.02,250.0,23.87,439.34,0,171.19,271.19,15.67,171.81,0,-409.69,400.0,-91.45,436.93,None,340.0,250.0,25.16,339.32,0,-300.0,279.83,-162.75,302.16,1,700.0,350.0,3.25,706.43,None,-36.68,476.64,-26.39,229.7,0,0.0,750.0,-70.12,500.0,None,600.0,-46.88,-96.17,668.82,None,150.0,570.73,-70.18,353.78,0,-230.15,250.0,-90.43,230.83,1,500.0,250.0,22.28,499.32,None,50.0,840.0,-75.43,592.06,None,-579.1,166.4,-25.01,585.78,None,122.55,-309.02,-184.16,572.15,None,-509.49,371.54,-82.3,524.45,None,440.02,250.0,23.87,439.34,0,150.0,650.0,-112.81,426.96,0,600.0,0.0,-71.55,649.37,None
5.033,2,-1.3,250.0,0.34,4,3,10.343,0,17.343,26.47,99.33,0.6552,0.000182,394.817,,0;1,429.99,250.0,24.13,431.29,0,-271.94,250.0,-133.38,270.64,1,150.0,-178.22,-118.44,454.16,None,20.46,-229.54,-122.25,480.03,None,-200.0,339.79,-50.1,218.04,1,300.0,250.0,25.31,301.3,0,310.0,250.0,25.27,311.3,0,53.42,776.71,-75.88,529.54,None,-200.0,250.0,-56.28,198.7,1,259.99,250.0,24.79,261.3,0,-350.0,350.0,-146.86,362.75,1,410.03,250.0,24.66,411.33,0,180.0,280.0,15.05,183.77,0,-439.53,400.0,-88.4,463.19,None,310.0,250.0,25.27,311.3,0,-300.0,300.0,-164.92,302.85,1,700.0,370.0,2.6,711.49,None,-23.36,503.27,-30.0,254.23,0,26.71,763.35,-73.0,514.12,None,600.0,-20.32,-82.22,659.27,None,150.0,550.0,-59.04,335.99,0,-210.29,250.0,-67.94,208.99,1,529.96,250.0,20.82,531.27,None,50.0,820.0,-79.01,572.3,None,-586.37,195.5,-25.57,587.61,None,100.0,-300.0,-179.97,559.25,None,-518.97,343.08,-82.39,525.97,None,410.03,250.0,24.66,411.33,0,180.0,650.0,-113.22,439.17,0,600.0,-26.56,-85.5,661.85,None
5.05,2,-3.29,250.0,0.11,4,3,10.688,0,17.688,26.47,99.32,0.6683,0.000186,394.8121,,0;1,459.98,250.0,23.34,463.27,None,-293.89,250.0,-153.84,290.6,1,150.0,-200.0,-130.84,475.39,None,40.92,-209.08,-130.16,461.2,None,-200.0,369.72,-48.05,230.28,1,270.0,250.0,24.92,273.29,0,300.0,250.0,25.31,303.29,0,80.13,790.06,-78.76,546.47,None,-174.05,250.0,-41.22,170.76,1,289.99,250.0,25.18,293.28,0,-329.45,329.45,-154.28,335.7,1,400.0,250.0,24.92,403.29,0,200.0,280.0,19.69,205.49,0,-469.38,400.0,-85.34,489.63,None,300.0,250.0,25.31,303.29,0,-320.55,320.55,-157.5,325.02,1,700.0,350.0,3.25,710.36,None,-10.04,529.91,-33.62,279.99,0,53.42,776.71,-75.88,529.75,None,600.0,0.0,-71.55,653.04,None,150.0,521.7,-49.08,311.96,0,-200.0,250.0,-56.28,196.71,1,559.93,250.0,19.37,563.22,None,77.84,808.87,-80.06,564.72,None,-593.65,224.6,-26.13,590.91,None,79.17,-279.17,-174.3,535.56,None,-528.46,314.62,-82.48,529.13,None,400.0,250.0,24.92,403.29,0,200.0,650.0,-113.49,448.69,0,600.0,-53.12,-99.45,675.16,None
5.067,2,-5.27,250.0,-0.13,4,3,11.041,0,18.041,26.47,99.32,0.6816,0.000189,394.807,,0;1,489.97,250.0,22.54,495.24,None,-300.0,250.0,-159.54,294.73,1,122.07,-200.0,-141.78,467.67,None,50.0,-200.0,-133.67,453.38,None,-200.0,399.65,-45.99,245.59,1,240.01,250.0,24.53,245.28,0,270.0,250.0,24.92,275.28,0,100.0,800.0,-80.91,559.98,None,-150.0,250.0,-27.27,144.73,1,300.0,250.0,25.31,305.27,0,-308.89,308.89,-161.71,309.28,1,370.0,250.0,25.04,375.27,0,190.52,308.43,18.29,204.33,0,-499.22,400.0,-82.29,516.22,None,270.0,250.0,24.92,275.28,0,-341.11,341.11,-150.07,347.97,1,670.06,350.0,5.13,682.7,None,0.0,550.0,-36.35,300.05,0,80.13,790.06,-78.76,546.77,None,600.0,26.78,-58.03,645.12,None,150.0,493.4,-39.12,288.71,0,-174.05,250.0,-41.22,168.78,1,589.89,250.0,17.91,595.17,None,100.0,800.0,-80.91,559.98,None,-600.0,250.0,-26.62,594.73,None,58.34,-258.34,-168.63,512.3,None,-537.95,286.16,-82.57,533.9,None,370.0,250.0,25.04,375.27,0,220.44,670.44,-121.54,477.19,0,600.0,-79.68,-113.39,689.24,None
5.083,2,-7.26,250.0,-0.36,4,3,11.401,0,18.401,26.47,99.32,0.6952,0.000193,394.8019,,0;1,500.0,250.0,22.28,507.26,None,-300.0,279.83,-162.75,294.26,1,100.0,-200.0,-150.42,462.61,None,78.45,-200.0,-143.2,458.09,None,-200.0,400.0,-45.96,244.23,1,210.01,250.0,24.14,217.27,0,240.01,250.0,24.53,247.27,0,72.16,811.13,-79.85,566.73,None,-120.69,250.0,-20.86,113.43,1,330.0,250.0,25.19,337.26,0,-300.0,300.0,-164.92,296.98,1,340.0,250.0,25.16,347.26,0,190.0,310.0,18.21,206.18,0,-500.0,400.0,-82.21,515.07,None,240.01,250.0,24.53,247.27,0,-350.0,350.0,-146.86,357.03,1,650.0,350.0,6.39,664.82,None,29.66,550.0,-40.84,302.26,0,100.0,800.0,-80.91,560.36,None,600.0,53.56,-44.51,638.24,None,150.0,465.1,-29.17,266.46,0,-150.0,250.0,-27.27,142.74,1,600.0,250.0,17.42,607.26,None,73.29,786.65,-78.02,542.66,None,-600.0,270.0,-27.19,593.08,None,50.0,-250.0,-166.36,503.27,None,-547.43,257.7,-82.66,540.23,None,340.0,250.0,25.16,347.26,0,240.87,690.87,-129.58,505.9,None,600.0,-100.0,-124.06,700.9,None
5.1,2,-9.25,250.0,-0.6,4,3,11.769,0,18.769,26.469,99.32,0.7091,0.000197,394.7967,,0;1,529.96,250.0,20.82,539.21,None,-300.0,300.0,-164.92,295.02,1,79.31,-220.69,-157.02,478.95,None,100.0,-200.0,-150.42,463.07,None,-200.0,420.0,-35.02,255.51,1,200.0,250.0,24.01,209.25,0,210.01,250.0,24.14,219.25,0,50.0,820.0,-79.01,573.07,None,-91.39,250.0,-14.45,82.14,1,360.0,250.0,25.08,369.25,0,-300.0,270.17,-161.71,291.45,1,310.0,250.0,25.27,319.25,0,180.0,320.0,16.91,201.78,0,-500.0,420.0,-65.39,519.36,None,210.01,250.0,24.14,219.25,0,-379.89,350.0,-149.43,383.9,None,620.05,350.0,8.03,637.19,None,59.33,550.0,-45.32,307.74,0,72.16,811.13,-79.85,567.01,None,600.0,80.34,-30.99,632.43,None,150.0,450.0,-23.85,255.66,0,-120.69,250.0,-20.86,111.45,1,600.0,220.12,14.78,609.98,None,46.58,773.29,-75.14,526.26,None,-600.0,290.0,-27.78,592.11,None,70.69,-229.31,-159.77,485.93,None,-550.0,250.0,-82.68,540.75,None,310.0,250.0,25.27,319.25,0,250.0,700.0,-133.18,519.34,None,628.53,-100.0,-133.34,727.5,None
5.117,2,-11.23,250.0,-0.83,4,3,12.144,0,19.144,26.469,99.32,0.7233,0.000201,394.7914,,0;1,559.93,250.0,19.37,571.16,None,-300.0,320.0,-165.3,297.13,1,58.61,-241.39,-163.62,496.33,None,127.93,-200.0,-139.48,471.03,None,-200.0,440.0,-31.75,267.83,1,180.0,250.0,20.97,191.23,0,200.0,250.0,24.01,211.23,0,50.0,840.0,-75.43,593.17,None,-62.08,250.0,-8.03,50.85,1,390.0,250.0,24.96,401.23,0,-300.0,250.0,-159.54,288.77,1,300.0,250.0,25.31,311.23,0,180.0,340.0,16.4,211.35,0,-500.0,440.0,-58.32,524.4,None,200.0,250.0,24.01,211.23,0,-409.78,350.0,-151.99,410.9,None,600.0,350.0,9.13,619.36,None,88.99,550.0,-49.81,316.3,0,50.0,820.0,-79.01,573.28,None,600.0,100.0,-21.07,629.37,None,150.0,420.9,-16.56,234.95,0,-91.39,250.0,-14.45,80.15,1,600.0,200.0,12.99,613.27,None,19.87,759.94,-72.26,510.88,None,-600.0,270.0,-27.19,589.11,None,91.39,-208.61,-153.17,469.95,None,-550.0,270.0,-90.96,539.14,None,300.0,250.0,25.31,311.23,0,250.0,720.0,-125.72,537.72,None,650.0,-100.0,-140.33,748.15,None
5.133,2,-13.22,250.0,-1.06,4,3,12.527,0,19.527,26.469,99.32,0.7377,0.000205,394.786,,0;1,589.89,250.0,17.91,603.11,None,-300.0,340.0,-163.58,300.57,1,50.0,-250.0,-166.36,503.98,None,150.0,-200.0,-130.84,478.69,None,-200.0,420.0,-35.02,252.56,1,150.24,250.0,17.2,163.46,0,200.0,220.06,25.84,215.31,0,50.0,820.0,-79.01,573.5,None,-50.0,250.0,-5.39,36.78,1,400.0,250.0,24.92,413.22,0,-278.06,250.0,-139.08,264.84,1,270.0,250.0,24.92,283.22,0,180.0,320.0,16.91,205.51,0,-500.0,420.0,-65.39,515.61,None,200.0,220.06,25.84,215.31,0,-439.67,350.0,-154.56,438.02,None,600.0,320.05,10.81,617.21,None,118.65,550.0,-54.3,327.7,0,50.0,840.0,-75.43,593.38,None,600.0,128.4,-11.4,625.16,None,150.0,391.8,-9.27,216.21,0,-62.08,250.0,-8.03,48.86,1,629.88,200.0,15.71,645.04,None,0.0,750.0,-70.12,500.17,None,-600.0,250.0,-26.62,586.78,None,100.0,-200.0,-150.42,464.02,None,-550.0,290.0,-93.78,538.27,None,270.0,250.0,24.92,283.22,0,250.0,740.0,-122.24,556.22,None,670.82,-120.82,-146.08,778.09,None
5.15,2,-15.21,250.0,-1.3,4,3,12.918,0,19.918,26.469,99.32,0.7525,0.000209,394.7804,,0;1,600.0,250.0,17.42,615.21,None,-300.0,320.0,-165.3,293.27,1,70.83,-270.83,-172.03,527.89,None,150.0,-173.93,-116.0,454.98,None,-200.0,400.0,-45.96,238.01,1,150.0,250.0,17.17,165.21,0,200.0,200.0,27.07,220.94,0,77.84,808.87,-80.06,566.56,None,-20.21,250.0,-1.88,5.0,1,429.99,250.0,24.13,445.2,0,-256.11,250.0,-118.62,240.91,1,240.01,250.0,24.53,255.21,0,190.0,310.0,18.21,213.8,0,-500.0,400.0,-82.21,507.47,None,200.0,200.0,27.07,220.94,0,-450.0,350.0,-155.45,446.15,None,600.0,300.0,11.93,617.23,None,148.31,550.0,-58.78,341.67,0,50.0,820.0,-79.01,573.72,None,600.0,156.8,-1.72,622.23,None,150.0,362.7,-1.98,199.98,0,-50.0,250.0,-5.39,34.79,1,650.0,200.0,17.54,667.08,None,-20.9,729.1,-65.02,479.13,None,-592.73,220.9,-26.06,578.25,None,127.93,-200.0,-139.48,472.22,None,-550.0,270.0,-90.96,535.17,None,240.01,250.0,24.53,255.21,0,250.0,720.0,-125.72,539.66,None,691.64,-141.64,-151.84,808.09,None
